item_id:token,title:token,sales_type:token,sales_rank:float,categories:token_seq,price:float,brand:token,interaction_count,pop_score,popularity_label
8739,"Image Skincare Total Facial Cleanser, 6 Fl Oz",Health & Personal Care,275478.0,"'Beauty', 'Skin Care'",19.25,Image Skin Care,20,3.5437889163394716e-06,-1
8271,"Colortrak Safari Croc Clips, 2.24 Ounce",Beauty,12474.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",7.94,Colortrak,20,3.5437889163394716e-06,-1
7357,Mac Eye Liner Gel Fluidline Makeup Mac Cosmetics with Brush Black Color,Beauty,91953.0,"'Beauty', 'Makeup', 'Eyes', 'Eyeliner'",,,20,3.5437889163394716e-06,-1
6771,Hand &amp; Nail Harmony Gelish Soak Off Artificial Nail Remover - 4 oz,Beauty,442988.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish Remover'",5.86,Gelish,20,3.5437889163394716e-06,-1
1438,Super Sunnies UV Eye Protection Tanning Goggles Eyeshields One Pair,Beauty,406421.0,"'Beauty', 'Skin Care', 'Sun', 'Self-Tanners & Bronzers'",4.95,Salon Supply Store,20,3.5437889163394716e-06,-1
8431,HerStyler Hair Serum - Vitamine E [Pack of 2],Beauty,249240.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums'",14.99,HerStyler,20,3.5437889163394716e-06,-1
7129,"Queen of Hearts Latifah Eau De Parfum Spray for Women, 1.7 Ounce",Beauty,56597.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",12.19,Queen Latifah,20,3.5437889163394716e-06,-1
8419,VOGUE PROFESSIONAL &reg; Rechargeable Cordless Powerful Pen Shape Nail Drill File Acrylics Gels Natural Nails Salon Pedicure Pro bits Fits Dremel Kupa . Callus removal . Can be used for Pet Grooming as well. Model 2014 Quick and long lasting charge. Dual Voltage,Beauty,12302.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Files & Buffers'",27.99,,20,3.5437889163394716e-06,-1
3728,HDE (TM) Mini Cute Monkey Blower Nail Polish Dryer Beauty Care,Beauty,707893.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Dryers'",4.42,HDE,20,3.5437889163394716e-06,-1
8522,Egyptian Goddess Perfume from Auric Blends 1.87 oz,Health & Personal Care,303515.0,"'Beauty', 'Fragrance', ""Women's"", 'Eau de Parfum'",27.88,Sage Cauldron,20,3.5437889163394716e-06,-1
5733,"Revlon Perfect Style Porcupine Round Brush, Medium",Beauty,180148.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Brushes'",9.99,Revlon,20,3.5437889163394716e-06,-1
6068,NYX Cosmetics Extra Creamy Round Lipstick Narcissus,Beauty,671748.0,"'Beauty', 'Makeup', 'Lips', 'Lipstick'",4.99,NYX,20,3.5437889163394716e-06,-1
6261,"Redken Wax Blast 10 High Impact Finishing Spray Wax, 4.4 Ounce",Beauty,212702.0,"'Beauty', 'Hair Care', 'Styling Products', 'Pomades & Waxes'",14.4,Redken,20,3.5437889163394716e-06,-1
7722,"La Roche-Posay Anthelios 50 Mineral Ultra Light Sunscreen SPF 50, Untinted, 1.7 Ounce",Beauty,34140.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports'",27.0,La Roche-Posay,20,3.5437889163394716e-06,-1
8079,"Petal Fresh Body Lotion, Cocoa Butter, (10 Ounce)",Health & Personal Care,406625.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",6.0,Petal Fresh,20,3.5437889163394716e-06,-1
5353,"Turboion Baby Croc Professional Dual Voltage Mini Travel Flat Iron, Lime, 5/8 Inch",Beauty,273244.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",45.0,,20,3.5437889163394716e-06,-1
7448,China Glaze Crackle Collection Lightening Bolt [Misc.],Health & Personal Care,53235.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",4.44,China Glaze,20,3.5437889163394716e-06,-1
6251,Benefit Cosmetics The POREfessional,Beauty,253378.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",38.99,Benefit Cosmetics,20,3.5437889163394716e-06,-1
6026,EcoTools Flat Eyeliner Brush (Pack of 2),Beauty,469842.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",7.96,EcoTools,20,3.5437889163394716e-06,-1
6262,D.U.P Wonder Eyelid Tape Mild - 120pcs,Health & Personal Care,227944.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives'",13.95,Omagazee,20,3.5437889163394716e-06,-1
3300,"Tresemme Smooth and Silky Conditioner, 32 Ounce",Beauty,16527.0,"'Beauty', 'Hair Care', 'Conditioners'",8.93,TRESemme,20,3.5437889163394716e-06,-1
8156,"NARS Larger Than Life Long-Wear Eyeliner, Via Veneto",Beauty,83389.0,"'Beauty', 'Makeup', 'Eyes', 'Liner & Shadow Combinations'",20.5,NARS,20,3.5437889163394716e-06,-1
5374,"CoverGirl Simply Ageless Sculpting Blush, Rich Cinnamon 210, 0.4-Ounce Jar",Beauty,317973.0,"'Beauty', 'Makeup', 'Face', 'Blush'",12.2,COVERGIRL,20,3.5437889163394716e-06,-1
6435,"Remington CI95AC/2 Tstudio Salon Collection Pearl Digital Ceramic Curling Wand, 1/2 Inch - 1 Inch",Sports &amp; Outdoors,925204.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",27.77,Remington,20,3.5437889163394716e-06,-1
5060,"Remington S-9951 Frizz Therapy, Humidity Resistant Ceramic Flat Hairstyling Iron, 1 Inch",Beauty,204793.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",55.9,,20,3.5437889163394716e-06,-1
1409,Solbar Zinc SPF 38 4 oz.,Health & Personal Care,27184.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection'",10.25,Solbar,20,3.5437889163394716e-06,-1
6235,Tweezerman LTD Soft Grip Foot File,Health & Personal Care,219529.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Sets & Kits'",11.99,,20,3.5437889163394716e-06,-1
3445,"John Frieda Luxurious Volume Touchably Full Shampoo , 8.45 Ounce",Beauty,846871.0,"'Beauty', 'Hair Care', 'Shampoos'",4.75,John Frieda,20,3.5437889163394716e-06,-1
6971,"L'Oreal Paris True Match Concealer, Fair/Light Neutral, 0.17 Ounces",Beauty,148675.0,"'Beauty', 'Makeup', 'Face', 'Concealers & Neutralizers'",7.16,L&#39;Oreal Paris,20,3.5437889163394716e-06,-1
2973,"NOW Foods Clary Sage Oil, 1 ounce",Beauty,923707.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",9.6,Now Foods,20,3.5437889163394716e-06,-1
8322,Bath Body Works Aromatherapy Energy Orange Ginger 10 oz Body Wash Foam Bath,Beauty,336073.0,"'Beauty', 'Bath & Body', 'Cleansers', 'Body Washes'",9.12,Bath &amp; Body Works,20,3.5437889163394716e-06,-1
6547,100% Pure Honey Almond Nourishing Body Cream 8 oz,Health & Personal Care,79344.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams'",11.3,100% Pure,20,3.5437889163394716e-06,-1
6544,"Yes To Deep Cleansing Facial Pads, Tomatoes, 50 Count",Beauty,68576.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",14.99,Yes To,20,3.5437889163394716e-06,-1
4951,"Jerdon MC449N 5.5-Inch Folding Two-Sided Swivel Travel Mirror with 10x Magnification and Velveteen Storage Pouch, Nickel Finish",Beauty,75946.0,"'Beauty', 'Tools & Accessories', 'Mirrors', 'Makeup Mirrors'",21.07,Jerdon,20,3.5437889163394716e-06,-1
6314,"Image Vital C Hydrating Facial Cleanser, 6 Fluid Ounce",Health & Personal Care,599128.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",17.97,Image,20,3.5437889163394716e-06,-1
7671,Andes Nature Cosmetic Snail Extract Cream,Beauty,370051.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams'",9.95,Andes Nature,20,3.5437889163394716e-06,-1
8550,"Tree Hut Body Scrub, Vanilla Spice, 18 Ounce",Jewelry,310847.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",,,20,3.5437889163394716e-06,-1
4467,Magic 10 Piece Professional Styling Comb Set,Beauty,260660.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Combs'",3.21,Magic,20,3.5437889163394716e-06,-1
5322,Manic Panic - Infra Red Hair Dye,Beauty,338469.0,"'Beauty', 'Hair Care', 'Hair Color', 'Chemical Hair Dyes'",9.25,Old Glory,20,3.5437889163394716e-06,-1
5771,"RoC Deep Wrinkle Serum, 1 Ounce",Beauty,189661.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",9.89,RoC,20,3.5437889163394716e-06,-1
6699,"Healing Oil Spray By Macadamia for Unisex, 2 Ounce",Beauty,34140.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",8.49,Macadamia,20,3.5437889163394716e-06,-1
4488,"Robocut Model-r28 Vacuum Haircutter, Red",Beauty,490765.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Cutting Kits'",73.99,,20,3.5437889163394716e-06,-1
5168,Moroccan Oil .85 oz,Beauty,129636.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",12.5,Moroccanoil,20,3.5437889163394716e-06,-1
4414,L'Oreal HIP High Intensity Pigments Color Presso Chic #280,Beauty,14518.0,"'Beauty', 'Makeup', 'Lips', 'Lip Glosses'",2.81,L&#39;Oreal Paris,20,3.5437889163394716e-06,-1
4799,"Clarisonic Refining Skin Polish, 6 Ounce",Beauty,191596.0,"'Beauty', 'Skin Care', 'Face', 'Exfoliators & Scrubs', 'Polishes'",21.99,,20,3.5437889163394716e-06,-1
7337,Laura Mercier Face Polish,,,"'Beauty', 'Skin Care', 'Face', 'Exfoliators & Scrubs', 'Polishes'",32.0,laura mercier,20,3.5437889163394716e-06,-1
6918,BONAMART &reg; Hair Bun Sponge Hair Bang Clips (Small) [Apparel],Beauty,842046.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",1.38,Bonamart,20,3.5437889163394716e-06,-1
8255,HERSTYLER GRANDE PROFESSIONAL (BLACK) 25mm CURLING IRON,Beauty,70959.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Curling Irons'",18.5,HerStyler,20,3.5437889163394716e-06,-1
7149,Konad Nail Art Stamping Polish - Green,Beauty,78802.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",4.79,KONAD Nail Art,20,3.5437889163394716e-06,-1
2330,"Belli Elasticity Belly Oil, 4 fl. oz.",Beauty,87921.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",34.95,Belli,20,3.5437889163394716e-06,-1
6461,Harmony Gelish Uv Soak Off Gel Polish -Bronzed (0.5 Oz),Beauty,16606.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",11.89,Gelish,20,3.5437889163394716e-06,-1
4367,MOROCCANOIL Gold Glimmer Shine 3.4oz,Beauty,92119.0,"'Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions'",21.99,Moroccanoil,20,3.5437889163394716e-06,-1
6424,Replenix Eye Repair Cream 0.5 fl Ounce.,Health & Personal Care,300927.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams'",50.15,Replenix,20,3.5437889163394716e-06,-1
6666,WEN Tea Tree Cleansing Conditioner 6 Oz.,Beauty,801856.0,"'Beauty', 'Hair Care', 'Conditioners'",11.65,WEN&reg; by Chaz Dean,20,3.5437889163394716e-06,-1
7831,Creme of Nature with argan oil - Strength &amp; Shine Leave-In Conditioner - 250 mL / 8.45 Fl Oz.,Health & Personal Care,88916.0,"'Beauty', 'Hair Care', 'Conditioners'",7.52,Creme of Nature,20,3.5437889163394716e-06,-1
5966,Pantene Pro-V Curly Hair Series Light Conditioning Hair Detangler 8.5 Fl Oz (Pack of 3),Beauty,134388.0,"'Beauty', 'Hair Care', 'Shampoos'",,,20,3.5437889163394716e-06,-1
7935,"Philosophy Purity Cleansing Oil, 5.8 Ounces",Beauty,122494.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",22.52,Philosophy,20,3.5437889163394716e-06,-1
5954,COPPOLA by Coppola: KERATIN COMPLEX VANILLA BEAN DEEP CONDITIONER WITH KERATIN 7 OZ,Beauty,59032.0,"'Beauty', 'Hair Care', 'Conditioners'",14.3,Keratin Complex,20,3.5437889163394716e-06,-1
7513,"Method Minnie Mouse Foaming Hand Wash 8.5oz, Strawberry Fizz (Pack of 2)",Beauty,175904.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Hand Soaps'",13.42,Method,20,3.5437889163394716e-06,-1
7492,KLEANCOLOR French Bijou - French Manicure Nail Lacquer Mini Collection (NPC596),Beauty,682063.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.26,Kleancolor,20,3.5437889163394716e-06,-1
6007,"Beauty Without Cruelty Revitalize Leave-in Conditioner, 8.5-Fluid Ounce",Beauty,250535.0,"'Beauty', 'Hair Care', 'Conditioners'",7.99,Beauty Without Cruelty,20,3.5437889163394716e-06,-1
7519,Bee Sunny SPF 35 Mineral Powder Sunscreen Zinc Oxide &amp; Titanium Can,Beauty,196231.0,"'Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports'",12.44,,20,3.5437889163394716e-06,-1
6945,Secret Clinical Strength Advanced Solid Antiperspirant and Deodorant Light And Fresh Scent 1.6 Ounce,,,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils'",6.48,Secret,20,3.5437889163394716e-06,-1
7821,100% Pure Unrefined Raw SHEA BUTTER - (1 Pound) from the nut of the African Ghana Shea Tree.,Health & Personal Care,345649.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter'",7.65,Skin Beauty Essentials,20,3.5437889163394716e-06,-1
5829,"Beyonce Heat By Beyonce For Women Eau De Parfum Spray, 3.4-Ounce / 100 Ml",Clothing,1678786.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions'",18.56,Beyonce,20,3.5437889163394716e-06,-1
7902,Village Naturals Aromatherapy Energize Orange and Grapefruit Body Butter 8 oz.,Beauty,417612.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter'",4.95,Village Naturals,20,3.5437889163394716e-06,-1
6532,3 pcs/set Touch Me &reg; 5&quot; Natural Loofah Fiber Bath Sponges -- 100% Natural Fiber. (Set of 3),,,"'Beauty', 'Bath & Body', 'Bathing Accessories', 'Loofahs, Sponges & Poufs'",0.01,Touch Me,20,3.5437889163394716e-06,-1
3716,"Dove Ultimate go fresh Cool Essentials Anti-perspirant/Deodorant, 2.6 Ounce (Pack of 4)",Beauty,10083.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",14.99,Dove,20,3.5437889163394716e-06,-1
6227,"3 Piece, Genuine Czech, Etched, Crystal Glass Nail File Set, Green/Blue-Small, Medium, and Pedicure Files",Beauty,395745.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Files & Buffers'",8.99,Czech Republic Nail Files,20,3.5437889163394716e-06,-1
6049,"Clean Original, Fresh Body Veil, 3.8 Ounces",Beauty,83922.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",23.39,Clean,20,3.5437889163394716e-06,-1
7916,"Remington D3710 Ceramic Fast Finish Dual Fan Turbo Hair Dryer, 1875 Watts",Beauty,532238.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Hair Dryers'",,,20,3.5437889163394716e-06,-1
7545,"(2 jars) Queen Bee 100% All-Natural, Organic Under Eye &amp; Anti Wrinkle Balm - Removes Dark Circles, Facial Lines and Wrinkles Naturally - .5oz each jar",Beauty,44391.0,"'Beauty', 'Skin Care', 'Eyes', 'Combinations'",51.95,All Natural &amp; Handmade in the Pocono Mountains,20,3.5437889163394716e-06,-1
7951,"OPI Nail Lacquer, Navy Shatter, 0.5 Fluid Ounce",Beauty,610561.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",3.5,OPI,20,3.5437889163394716e-06,-1
5634,"Beauty Revolution Makeup Kit, 32 Ounce",Beauty,373127.0,"'Beauty', 'Makeup', 'Makeup Sets'",29.99,,20,3.5437889163394716e-06,-1
5602,"eSSIe Women Nail Polish, No.705 Lilacism, 0.5 Ounce",Beauty,313133.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",5.89,Essie,20,3.5437889163394716e-06,-1
5669,Victoria's Secret Fantasies Coconut Passion Body Mist,Beauty,419280.0,"'Beauty', 'Fragrance', ""Women's"", 'Body Sprays'",7.63,Victoria&#39;s Secret,20,3.5437889163394716e-06,-1
7923,"Andis 67410 Curved Edge Professional Heat Flat Iron, 1 Inch",Health & Personal Care,401837.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons'",23.03,Andis,20,3.5437889163394716e-06,-1
5668,One'n Only Argan Oil Leave-In Treatment,Health & Personal Care,319241.0,"'Beauty', 'Hair Care', 'Hair & Scalp Treatments'",8.85,One&#39;n Only,20,3.5437889163394716e-06,-1
1819,"Medline MSC094420 Remedy Skin Repair Cream, 32 oz Pump Bottle, Case of 12",Beauty,29278.0,"'Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams'",224.99,Medline,20,3.5437889163394716e-06,-1
6979,"L'Oreal Paris Voluminous Naturale Mascara, Blackest Black, 0.28 Ounces",Beauty,173782.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",4.94,L&#39;Oreal Paris,20,3.5437889163394716e-06,-1
7454,"Obagi Medical Sun Shield Broad Spectrum SPF 50 Matte Sunscreen Lotion, 3 Ounce",Beauty,1002315.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Lotions'",24.34,Obagi Medical,20,3.5437889163394716e-06,-1
7020,"Instant Face, Neck and Eye Lift (Dark Hair)",Beauty,129298.0,"'Beauty', 'Skin Care', 'Face', 'Treatments & Masks'",20.95,"CosmeSearch, Inc.",20,3.5437889163394716e-06,-1
6077,"Stay On Satin Pocket Bonnet, Assorted Color",Beauty,397325.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Headbands'",5.28,Cristina,20,3.5437889163394716e-06,-1
7228,"Betty Dain Satin Pillowcase, King Size, White (Pack of 2)",Beauty,433555.0,"'Beauty', 'Hair Care', 'Styling Products', 'Braid Maintenance'",22.94,Betty Dain,20,3.5437889163394716e-06,-1
7083,"Roc Brilliance Anti-aging Face Primer, 1 Fl Oz",Health & Personal Care,146099.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",,,20,3.5437889163394716e-06,-1
5105,"Moroccanoil Moisture Repair Shampoo, 8.5-Ounce Bottle",Beauty,20175.0,"'Beauty', 'Hair Care', 'Shampoos'",18.62,Moroccanoil,20,3.5437889163394716e-06,-1
7403,Nailtiques Formula 2 Nail Protein 0.5 oz.,Beauty,96273.0,"'Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Repair'",13.94,Nailtiques,20,3.5437889163394716e-06,-1
6780,"Tangle Teezer Compact Styler Hair Brush, Black and Pink",Health & Personal Care,898681.0,"'Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Hair Extensions'",11.38,Tangle Teezer,20,3.5437889163394716e-06,-1
7101,"Suave Kids Twirlin' Swirlberry Detangling Spray, 8.5 ounce (6 Pack)",Beauty,147781.0,"'Beauty', 'Hair Care', 'Conditioners'",6.0,Suave,20,3.5437889163394716e-06,-1
6216,"Deepshine Keratin Care Smoothing Shampoo by Rusk, 12 Ounce",Beauty,208129.0,"'Beauty', 'Hair Care', 'Shampoos'",8.95,Rusk,20,3.5437889163394716e-06,-1
6269,"Yes To Daily Balancing Moisturizer, Tomatoes, 1.7 Fluid Ounce",Beauty,5681.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers', 'Fluids & Lotions', 'Fluids'",11.41,Yes To,20,3.5437889163394716e-06,-1
5114,"Bumpits 21429 Hair volumizing Leave-in Inserts, Dark Brown/Black",Beauty,196649.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Decorative Combs'",6.99,Bumpits,20,3.5437889163394716e-06,-1
7234,"Philosophy Miracle Worker Eye Cream, 0.45-Ounce",Beauty,205831.0,"'Beauty', 'Skin Care', 'Eyes', 'Creams'",51.45,Philosophy,20,3.5437889163394716e-06,-1
7231,"derma e - Pycnogenol &amp; Hyaluronic Acid Eye Creme, .5 oz cream [Misc.]",Beauty,137656.0,"'Beauty', 'Skin Care', 'Eyes', 'Creams'",22.4,,20,3.5437889163394716e-06,-1
6122,"Roux Porosity Control Corrector and Conditioner, 15.2 Fluid Ounce",Beauty,57323.0,"'Beauty', 'Hair Care', 'Conditioners'",14.15,Roux,20,3.5437889163394716e-06,-1
8587,"Coastal Scents Go Makeup Palette, Beijing, 0.28 Oz",Health & Personal Care,110675.0,"'Beauty', 'Makeup', 'Makeup Palettes'",12.95,Coastal Scents,20,3.5437889163394716e-06,-1
8593,Ibd Just Gel Polishes - 1/2 oz. - Gerber Daisy,Beauty,237576.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",7.34,IBD,20,3.5437889163394716e-06,-1
5530,Bare Escentuals Mineral Veil 0.3 oz Illuminating Mineral Veil (formerly Feather Light Mineral Veil),Beauty,278251.0,"'Beauty', 'Makeup', 'Face', 'Powder'",13.21,Bare Escentuals,20,3.5437889163394716e-06,-1
1528,SPARITUAL Nail Lacquer Dramatic High Notes Drop Dead Gorgeous .5 oz.,Health & Personal Care,158074.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",9.75,SpaRitual,20,3.5437889163394716e-06,-1
4997,"NYX Glitter Powder, Crystal, 0.09 Ounce",Health & Personal Care,644559.0,"'Beauty', 'Makeup', 'Eyes', 'Glitter & Shimmer'",,,20,3.5437889163394716e-06,-1
5558,"GrandeLASH MD Eyelash Enhancer for Length, Fullness, and Darkness,2 ml",Beauty,388844.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",46.95,Grande Naturals,20,3.5437889163394716e-06,-1
3675,"Clean &amp; Clear Oil-Free Foaming Facial Cleanser, 8-Ounce Pump Bottles (Pack of 6)",Beauty,210603.0,"'Beauty', 'Skin Care', 'Face', 'Cleansers'",,,20,3.5437889163394716e-06,-1
5589,Mehaz Professional Angled Straight Wide Jaw Toenail Clipper,Beauty,197212.0,"'Beauty', 'Tools & Accessories', 'Nail Tools', 'Clippers & Trimmers'",9.03,Mehaz Professional,20,3.5437889163394716e-06,-1
2857,"Clubman Pinaud Special Reserve After Shave Cologne, 6 Ounce",Beauty,50987.0,"'Beauty', 'Fragrance', ""Men's"", 'Cologne'",6.95,Clubman Pinaud,20,3.5437889163394716e-06,-1
7808,"Maybelline New York Volum' Express Falsies Flared Washable Mascara, Blackest Black 286, 0.31-fluid Ounce",Beauty,59790.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",5.83,Maybelline,20,3.5437889163394716e-06,-1
7997,Tarte Cosmetics Lights Camera Splashes 4-in-1 Waterproof Natural Mascara 0.24 fl oz.,Beauty,27297.0,"'Beauty', 'Makeup', 'Eyes', 'Mascara'",28.45,Tarte Cosmetics,20,3.5437889163394716e-06,-1
6109,Avon Anew Rejuvenate Glycolic Facial Treatment,Beauty,484069.0,"'Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs'",,,20,3.5437889163394716e-06,-1
4246,"Dermorganic Masque Conditioner, 8.5 Ounce",Beauty,482241.0,"'Beauty', 'Hair Care', 'Conditioners'",4.82,DermOrganic,20,3.5437889163394716e-06,-1
5506,Murad Acne &amp; Wrinkle Reducer-2.0 oz.,Beauty,299408.0,"'Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers'",35.45,Murad,20,3.5437889163394716e-06,-1
6919,BDS - Taiwan's Famous Hair Bun Sponge Hair Bang Clips (Large),Beauty,35419.0,"'Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips'",0.49,Taiwan,20,3.5437889163394716e-06,-1
8223,"L'Oreal Paris Sublime Sun Advanced Sunscreen SPF 50+ Liquid Silk Sunshield For Face, 1.7 Ounce",Health & Personal Care,330122.0,"'Beauty', 'Skin Care', 'Face', 'Sunscreens & Self Tanners', 'Sunscreens'",9.45,L&#39;Oreal Paris,20,3.5437889163394716e-06,-1
8224,Glam Air Airbrush foundation makeup S3 Natural Nude Satin Foundation Water-based Makeup (981) (Ideal for Fair/light Normal to Dry Skin),Beauty,350821.0,"'Beauty', 'Makeup', 'Face', 'Foundation'",9.95,,20,3.5437889163394716e-06,-1
7616,Harmony Gelish UV Soak Off Gel Polish #418 Black Cherry Berry,Beauty,157599.0,"'Beauty', 'Makeup', 'Nails', 'Nail Polish'",12.24,Harmony,20,3.5437889163394716e-06,-1
8714,"Bareminerals Ready Touch Up Veil SPF 15 Tinted Powder, 0.3 Ounce",Beauty,217809.0,"'Beauty', 'Makeup', 'Face', 'Powder'",38.0,Bare Escentuals,20,3.5437889163394716e-06,-1
7249,Natural White Taklon Fan Mask Brush Acid Applicator for Glycolic Lactic TCA Skin Peel / Masques (Large) - Low shipping,Health & Personal Care,1835.0,"'Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators'",3.5,Skin Beauty Solutions,20,3.5437889163394716e-06,-1
